,AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,PM25,PM25_Unit,OZONE,OZONE_Unit,NO2,NO2_Unit,CO,CO_Unit,SO2,SO2_Unit,PM10,PM10_Unit,SHAPE
690,471890103,CEDARS,Active,R4,36.0603,-86.2861,0.0,-6.0,US,TN,03/26/19,04:00,Tennessee Air Pollution Control Div.,Nashville,35.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -86.2861, 'y': 36.0603, 'spatialReference': {'wkid': 4326}}"
691,240170010,Southern Maryland,Active,R3,38.5042,-76.811897,51.2,-5.0,US,MD,03/26/19,04:00,Maryland Department of the Environment,Northern Virginia|Metropolitan Washington,35.0,,,,1,0,0,0,,,40.0,PPB,,,,,,,,,"{'x': -76.811897, 'y': 38.5042, 'spatialReference': {'wkid': 4326}}"
692,051130003,EAGLEMT,Active,R6,34.4544,-94.1433,0.0,-6.0,US,AR,03/26/19,04:00,Arkansas Department of Environmental Quality,,31.0,,,,1,0,0,0,,,33.0,PPB,,,,,,,,,"{'x': -94.1433, 'y': 34.4544, 'spatialReference': {'wkid': 4326}}"
693,484916602,Hutto C6602,Active,R6,30.545890999999997,-97.542374,195.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -97.542374, 'y': 30.545890999999997, 'spatialReference': {'wkid': 4326}}"
694,471250009,Clarksville,Inactive,R4,36.51282,-87.331,0.0,-6.0,US,TN,03/26/19,04:00,Tennessee Air Pollution Control Div.,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -87.331, 'y': 36.51282, 'spatialReference': {'wkid': 4326}}"
695,350439004,Jemez Pueblo Department of Resource Protection,Active,R6,35.6131,-106.7244,0.0,-7.0,US,NM,03/26/19,04:00,Pueblo of Jemez - Department of Resource Protection ,,,,,,1,1,0,0,,,,,,,,,,,,,"{'x': -106.7244, 'y': 35.6131, 'spatialReference': {'wkid': 4326}}"
696,250112005,Greenfield,Active,R1,42.605816,-72.596689,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Greenfield,30.0,,20.0,,1,0,1,0,7.0,UG/M3,37.0,PPB,,,,,,,,,"{'x': -72.596689, 'y': 42.605816, 'spatialReference': {'wkid': 4326}}"
697,124000082101,Flat Valley,Active,CA,54.294639000000004,-109.20921399999999,506.3,-6.0,CA,,03/26/19,04:00,Canadian Air and Precipitation Monitoring Network,,35.0,,,,1,0,0,0,,,38.0,PPB,,,,,,,,,"{'x': -109.20921399999999, 'y': 54.294639000000004, 'spatialReference': {'wkid': 4326}}"
698,212219991,Cadiz,Active,R3,36.7841,-87.8499,189.1,-6.0,US,KY,03/26/19,04:00,EPA Office of Atmospheric Programs,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -87.8499, 'y': 36.7841, 'spatialReference': {'wkid': 4326}}"
699,320310025,Toll,Active,R9,39.399840999999995,-119.73960600000001,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,49.0,40.0,40.0,,1,1,1,0,9.0,UG/M3,52.0,PPB,,,,,,,16.0,UG/M3,"{'x': -119.73960600000001, 'y': 39.399840999999995, 'spatialReference': {'wkid': 4326}}"
700,MMCA81033,MMCA81033,Active,R9,38.507209,-122.471595,0.0,-8.0,US,MM,03/26/19,04:00,California Air Resources Board,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -122.471595, 'y': 38.507209, 'spatialReference': {'wkid': 4326}}"
701,320310020,South Reno,Active,R9,39.469225,-119.775393,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,43.0,,,,1,0,0,0,,,46.0,PPB,,,,,,,,,"{'x': -119.775393, 'y': 39.469225, 'spatialReference': {'wkid': 4326}}"
702,530270011,Taholah-Quinault Tribe,Active,R10,47.339802,-124.291801,13.7,-8.0,US,WA,03/26/19,04:00,Washington Department of Ecology,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -124.291801, 'y': 47.339802, 'spatialReference': {'wkid': 4326}}"
703,320310022,Galletti,Inactive,R9,39.532,-119.785,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,,,,,0,1,1,0,,,,,,,,,,,,,"{'x': -119.785, 'y': 39.532, 'spatialReference': {'wkid': 4326}}"
704,240130001,South Carroll,Active,R3,39.444199,-77.041702,227.5,-5.0,US,MD,03/26/19,04:00,Maryland Department of the Environment,Metropolitan Baltimore,33.0,,,,1,0,0,0,,,41.0,PPB,,,,,,,,,"{'x': -77.041702, 'y': 39.444199, 'spatialReference': {'wkid': 4326}}"
705,171192007,EDWARDSV,Inactive,R5,38.793301,-90.039703,0.0,-6.0,US,IL,03/26/19,04:00,Illinois EPA,Saint Louis|St. Louis (Metro-east),,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -90.039703, 'y': 38.793301, 'spatialReference': {'wkid': 4326}}"
706,150090006,"Kihei, Maui",Active,R9,20.7808,-156.4461,39.3,-10.0,US,HI,03/26/19,04:00,Hawaii State Dept. of Health,Kihei,,,20.0,,0,0,1,0,7.0,UG/M3,,,,,,,,,,,"{'x': -156.4461, 'y': 20.7808, 'spatialReference': {'wkid': 4326}}"
707,391090005,Miami East,Active,R5,40.08455,-84.11412,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Dayton,30.0,,,,1,0,0,0,,,31.0,PPB,,,,,,,,,"{'x': -84.11412, 'y': 40.08455, 'spatialReference': {'wkid': 4326}}"
708,484090687,Taft C687,Inactive,R6,27.923333000000003,-97.408611,3.1,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -97.408611, 'y': 27.923333000000003, 'spatialReference': {'wkid': 4326}}"
709,484090685,Ingleside C685,Active,R6,27.901667,-97.249167,6.1,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -97.249167, 'y': 27.901667, 'spatialReference': {'wkid': 4326}}"
710,484090686,Odem C686,Inactive,R6,27.924721999999996,-97.53805600000001,3.1,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -97.53805600000001, 'y': 27.924721999999996, 'spatialReference': {'wkid': 4326}}"
711,320310030,Plumb-Kit,Inactive,R9,39.506,-119.789,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -119.789, 'y': 39.506, 'spatialReference': {'wkid': 4326}}"
712,490490002,North Provo,Inactive,R8,40.253502000000005,-111.6632,1411.2,-7.0,US,UT,03/26/19,04:00,Utah Department of Environmental Quality,Provo,,,,,1,1,1,1,,,,,,,,,,,,,"{'x': -111.6632, 'y': 40.253502000000005, 'spatialReference': {'wkid': 4326}}"
713,482271072,Big Spring Midway,Active,R6,32.280278,-101.40722199999999,726.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -101.40722199999999, 'y': 32.280278, 'spatialReference': {'wkid': 4326}}"
714,530270008,Oakville-Chehalis Tribe,Inactive,R10,46.817799,-123.193398,26.8,-8.0,US,WA,03/26/19,04:00,Washington Department of Ecology,Confederated Tribe of Chehalis Reservation,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -123.193398, 'y': 46.817799, 'spatialReference': {'wkid': 4326}}"
715,410030013,Corvallis - Circle Blvd.,Active,R10,44.5884,-123.2673,0.0,-8.0,US,OR,03/26/19,04:00,Oregon Dept. of Environmental Quality,Corvallis,,,16.0,,0,0,1,0,1.7,UG/M3,,,,,,,,,,,"{'x': -123.2673, 'y': 44.5884, 'spatialReference': {'wkid': 4326}}"
716,181670024,Sandcut,Active,R5,39.5642,-87.3253,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,Terre Haute,33.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -87.3253, 'y': 39.5642, 'spatialReference': {'wkid': 4326}}"
717,560050800,Gillette College,Inactive,R8,44.263901000000004,-105.50610400000001,1388.4,-7.0,US,WY,03/26/19,04:00,Wyoming Department of Environmental Quality,,,,,,1,1,1,1,,,,,,,,,,,,,"{'x': -105.50610400000001, 'y': 44.263901000000004, 'spatialReference': {'wkid': 4326}}"
718,421330008,York,Active,R3,39.9653,-76.6994,0.0,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Susquehanna Valley,28.0,,26.0,,1,0,1,0,6.5,UG/M3,28.0,PPB,,,,,,,,,"{'x': -76.6994, 'y': 39.9653, 'spatialReference': {'wkid': 4326}}"
719,060639901,Quincy BAM,Active,R9,39.9369,-120.9478,0.0,-8.0,US,CA,03/26/19,04:00,Northern Sierra AQMD,Quincy,,,23.0,,0,0,1,0,3.0,UG/M3,,,,,,,,,,,"{'x': -120.9478, 'y': 39.9369, 'spatialReference': {'wkid': 4326}}"
720,481830001,Longview C19/C127,Active,R6,32.378682,-94.711811,106.8,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Tyler-Longview-Marshall,31.0,,,,1,0,0,1,,,37.0,PPB,,,,,,,,,"{'x': -94.711811, 'y': 32.378682, 'spatialReference': {'wkid': 4326}}"
721,040213009,COMBS,Active,R9,33.2192,-111.5608,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Pinal County|San Tan Valley,,45.0,,,0,1,0,0,,,,,,,,,,,52.0,UG/M3,"{'x': -111.5608, 'y': 33.2192, 'spatialReference': {'wkid': 4326}}"
722,040213008,Stanfield,Active,R9,32.881195,-111.961998,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Pinal County|Stanfield,,46.0,,,0,1,0,0,,,,,,,,,,,21.0,UG/M3,"{'x': -111.961998, 'y': 32.881195, 'spatialReference': {'wkid': 4326}}"
723,471192007,Columbia,Active,R4,35.65188,-87.0096,0.0,-6.0,US,TN,03/26/19,04:00,Tennessee Air Pollution Control Div.,,,,33.0,,0,0,1,0,7.0,UG/M3,,,,,,,,,,,"{'x': -87.0096, 'y': 35.65188, 'spatialReference': {'wkid': 4326}}"
724,040213001,AJ Maintenance Yard,Active,R9,33.420601,-111.503304,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Apache Junction,46.0,,,,1,0,0,0,,,51.0,PPB,,,,,,,,,"{'x': -111.503304, 'y': 33.420601, 'spatialReference': {'wkid': 4326}}"
725,450250001,Chesterfield,Active,R4,34.615299,-80.198898,147.0,-5.0,US,SC,03/26/19,04:00,South Carolina DHEC,Florence/Darlington,36.0,,53.0,,1,0,1,0,,,,,,,,,,,,,"{'x': -80.198898, 'y': 34.615299, 'spatialReference': {'wkid': 4326}}"
726,040213003,C GRANDE,Active,R9,32.9544,-111.7622,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Pinal County|Casa Grande,45.0,,,,1,0,0,0,,,48.0,PPB,,,,,,,,,"{'x': -111.7622, 'y': 32.9544, 'spatialReference': {'wkid': 4326}}"
727,290950042,Blue Ridge I-70,Active,R7,39.047911,-94.450513,292.8,-6.0,US,MO,03/26/19,04:00,Missouri Department of Natural Resources,,,,55.0,16.0,0,0,1,1,17.8,UG/M3,,,17.0,PPB,0.39,PPM,,,,,"{'x': -94.450513, 'y': 39.047911, 'spatialReference': {'wkid': 4326}}"
728,150090024,"Paia, Maui",Inactive,R9,20.902031,-156.370344,80.5,-10.0,US,HI,03/26/19,04:00,Hawaii State Dept. of Health,Paia,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -156.370344, 'y': 20.902031, 'spatialReference': {'wkid': 4326}}"
729,040213002,Apache Junction,Active,R9,33.42,-111.5042,0.0,-7.0,US,AZ,03/26/19,04:00,Maricopa County Air Quality Department,Apache Junction|Phoenix,,15.0,,,0,1,0,0,,,,,,,,,,,17.0,UG/M3,"{'x': -111.5042, 'y': 33.42, 'spatialReference': {'wkid': 4326}}"
730,040213007,Pinal Air Park,Active,R9,32.508308,-111.30806000000001,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Pinal County|Pinal Air Park,34.0,43.0,,,1,1,0,0,,,32.0,PPB,,,,,,,26.0,UG/M3,"{'x': -111.30806000000001, 'y': 32.508308, 'spatialReference': {'wkid': 4326}}"
731,380650002,Hannover,Active,R8,47.1858,-101.4281,697.2,-6.0,US,ND,03/26/19,04:00,North Dakota Department of Health,Hannover,29.0,6.0,18.0,1.0,1,1,1,1,4.4,UG/M3,31.0,PPB,1.0,PPB,,,1.0,PPB,6.0,UG/M3,"{'x': -101.4281, 'y': 47.1858, 'spatialReference': {'wkid': 4326}}"
732,000010401,Mount Pearl,Active,CA,47.505,-52.7947,0.0,-4.0,CA,CC,03/26/19,04:00,Newfoundland & Labrador DEC,,41.0,,38.0,1.0,1,0,1,0,4.0,UG/M3,45.0,PPB,,,,,,,,,"{'x': -52.7947, 'y': 47.505, 'spatialReference': {'wkid': 4326}}"
733,150090025,KAHULUI,Active,R9,20.869444,-156.492417,0.0,-10.0,US,HI,03/26/19,04:00,Hawaii State Dept. of Health,Kahului,,,25.0,,0,0,1,0,7.0,UG/M3,,,,,,,,,,,"{'x': -156.492417, 'y': 20.869444, 'spatialReference': {'wkid': 4326}}"
734,420019991,Arendtsville,Active,R3,39.9231,-77.3078,269.0,-5.0,US,PA,03/26/19,04:00,EPA Office of Atmospheric Programs,,35.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -77.3078, 'y': 39.9231, 'spatialReference': {'wkid': 4326}}"
735,421330011,York DW,Active,R3,39.8608,-76.4619,0.0,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Susquehanna Valley,30.0,,,,1,0,0,0,,,30.0,PPB,,,,,,,,,"{'x': -76.4619, 'y': 39.8608, 'spatialReference': {'wkid': 4326}}"
736,040213011,Pinal County Housing,Active,R9,32.891056,-111.570503,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Pinal County|Pinal County Housing,,40.0,,,0,1,0,0,,,,,,,,,,,52.0,UG/M3,"{'x': -111.570503, 'y': 32.891056, 'spatialReference': {'wkid': 4326}}"
737,040213014,Eloy,Active,R9,32.757639000000005,-111.55486100000002,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Eloy,,33.0,,,0,1,0,0,,,,,,,,,,,88.0,UG/M3,"{'x': -111.55486100000002, 'y': 32.757639000000005, 'spatialReference': {'wkid': 4326}}"
738,040213016,Maricopa,Active,R9,33.06115,-112.05203999999999,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,,,43.0,,,0,1,0,0,,,,,,,,,,,29.0,UG/M3,"{'x': -112.05203999999999, 'y': 33.06115, 'spatialReference': {'wkid': 4326}}"
739,470931013,AIR LAB,Active,R4,35.9803,-83.9306,0.0,-5.0,US,TN,03/26/19,04:00,Knox County Dept. of Air Quality Management ,Knoxville|Great Smoky Mtns. Natl. Park - TN,,,52.0,,0,0,1,0,3.0,UG/M3,,,,,,,,,,,"{'x': -83.9306, 'y': 35.9803, 'spatialReference': {'wkid': 4326}}"
740,040213015,Hidden Valley,Active,R9,32.884761,-112.03705,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,Hidden Valley,,42.0,42.0,,0,1,1,0,7.0,UG/M3,,,,,,,,,27.0,UG/M3,"{'x': -112.03705, 'y': 32.884761, 'spatialReference': {'wkid': 4326}}"
741,290950034,Troost,Active,R7,39.10465,-94.57055,296.2,-6.0,US,MO,03/26/19,04:00,Missouri Department of Natural Resources,Kansas City,,,58.0,22.0,0,0,1,1,12.8,UG/M3,,,24.0,PPB,,,1.0,PPB,,,"{'x': -94.57055, 'y': 39.10465, 'spatialReference': {'wkid': 4326}}"
742,250034002,ADAMS,Inactive,R1,42.6367,-73.1678,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -73.1678, 'y': 42.6367, 'spatialReference': {'wkid': 4326}}"
743,201619991,Konza Prairie,Inactive,R3,39.1021,-96.6096,348.0,-6.0,US,KS,03/26/19,04:00,EPA Office of Atmospheric Programs,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -96.6096, 'y': 39.1021, 'spatialReference': {'wkid': 4326}}"
744,181670018,Terre Haute-Lafayette Ave,Active,R5,39.4861,-87.4014,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,Terre Haute,34.0,,38.0,,1,0,1,0,4.8,UG/M3,34.0,PPB,,,,,2.0,PPB,,,"{'x': -87.4014, 'y': 39.4861, 'spatialReference': {'wkid': 4326}}"
745,040213010,MARICOPA,Inactive,R9,33.0587,-112.0471,0.0,-7.0,US,AZ,03/26/19,04:00,Pinal County Air Quality Control District,City of Maricopa|Pinal County,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -112.0471, 'y': 33.0587, 'spatialReference': {'wkid': 4326}}"
746,040191113,Geronimo,Active,R9,32.25,-110.9667,747.9,-7.0,US,AZ,03/26/19,04:00,Pima County Department of Environmental Quality,Tucson,,31.0,32.0,,0,1,1,0,9.0,UG/M3,,,,,,,,,30.0,UG/M3,"{'x': -110.9667, 'y': 32.25, 'spatialReference': {'wkid': 4326}}"
747,000102602,Port Alberni Elementary,Active,CA,49.260799,-124.805603,0.0,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,24.0,,0,0,1,0,7.0,UG/M3,,,,,,,,,,,"{'x': -124.805603, 'y': 49.260799, 'spatialReference': {'wkid': 4326}}"
748,000102601,Port Alberni Townsite,Active,CA,49.2344,-124.8147,10.1,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -124.8147, 'y': 49.2344, 'spatialReference': {'wkid': 4326}}"
749,482010416,Houston Park Place C416,Active,R6,29.686390000000003,-95.294724,9.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,22.0,,,,1,0,1,1,,,21.0,PPB,,,,,,,,,"{'x': -95.294724, 'y': 29.686390000000003, 'spatialReference': {'wkid': 4326}}"
750,120118002,DANIA_BEACH,Active,R4,26.0864,-80.1114,0.0,-5.0,US,FL,03/26/19,04:00,Broward County Environmental Engineering and Permitting  Division,Hollywood,25.0,,,0.0,1,0,0,1,,,36.0,PPB,0.0,PPB,,,,,,,"{'x': -80.1114, 'y': 26.0864, 'spatialReference': {'wkid': 4326}}"
751,090099002,Madison-Beach Road,Active,R1,41.256902000000004,-72.55322,0.0,-5.0,US,CT,03/26/19,04:00,Connecticut Dept. of Energy and Environmental Protection,Madison,39.0,,,,1,0,0,0,,,42.0,PPB,,,,,,,,,"{'x': -72.55322, 'y': 41.256902000000004, 'spatialReference': {'wkid': 4326}}"
752,180970081,Indpls-W.18th St,Active,R5,39.7889,-86.2147,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,20.0,,0,0,1,0,8.8,UG/M3,,,,,,,,,,,"{'x': -86.2147, 'y': 39.7889, 'spatialReference': {'wkid': 4326}}"
753,180970086,Indpls-Southport,Active,R5,39.664444,-86.23472199999999,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -86.23472199999999, 'y': 39.664444, 'spatialReference': {'wkid': 4326}}"
754,180970087,Indpls - I-70 E,Active,R5,39.787933,-86.13088,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,30.0,,1,0,1,1,13.0,UG/M3,,,,,,,,,,,"{'x': -86.13088, 'y': 39.787933, 'spatialReference': {'wkid': 4326}}"
755,490110004,BV,Active,R8,40.897999,-111.885498,0.0,-6.0,US,UT,03/26/19,04:00,Utah Department of Environmental Quality,Salt Lake City,32.0,,28.0,13.0,1,0,1,1,5.3,UG/M3,27.0,PPB,14.0,PPB,,,,,,,"{'x': -111.885498, 'y': 40.897999, 'spatialReference': {'wkid': 4326}}"
756,000060709,Sault Ste Marie,Active,CA,46.5331,-84.3094,0.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,33.0,,29.0,,1,0,1,0,4.0,UG/M3,38.0,PPB,,,,,,,,,"{'x': -84.3094, 'y': 46.5331, 'spatialReference': {'wkid': 4326}}"
757,340410007,Columbia,Active,R2,40.924606,-75.067825,146.1,-5.0,US,NJ,03/26/19,04:00,New Jersey Dept. of Environmental Protection,Chester|New Jersey Highlands|New Jersey,24.0,,17.0,16.0,1,0,1,1,7.1,UG/M3,28.0,PPB,17.0,PPB,,,0.0,PPB,,,"{'x': -75.067825, 'y': 40.924606, 'spatialReference': {'wkid': 4326}}"
758,290950018,Front Street,Active,R7,39.13198,-94.53128000000001,222.0,-6.0,US,MO,03/26/19,04:00,Missouri Department of Natural Resources,Kansas City,,28.0,,,0,1,0,0,,,,,,,,,,,29.0,UG/M3,"{'x': -94.53128000000001, 'y': 39.13198, 'spatialReference': {'wkid': 4326}}"
759,250095005,Haverhill,Active,R1,42.7708,-71.1028,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Haverhill,31.0,,14.0,,1,0,1,0,6.0,UG/M3,30.0,PPB,,,,,,,,,"{'x': -71.1028, 'y': 42.7708, 'spatialReference': {'wkid': 4326}}"
760,011170004,HELENA,Active,R4,33.3169,-86.825,0.0,-6.0,US,AL,03/26/19,04:00,Alabama Department of Environmental Management,Birmingham,34.0,,,,1,0,0,0,,,37.0,PPB,,,,,,,,,"{'x': -86.825, 'y': 33.3169, 'spatialReference': {'wkid': 4326}}"
761,180970078,Indpls-Washington Park,Active,R5,39.8108,-86.1147,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,Indianapolis,22.0,,,,1,1,1,1,,,13.0,PPB,,,0.35,PPM,0.0,PPB,,,"{'x': -86.1147, 'y': 39.8108, 'spatialReference': {'wkid': 4326}}"
762,061131003,Woodland,Active,R9,38.6619,-121.7278,0.0,-8.0,US,CA,03/26/19,04:00,Yolo-Solano AQMD,Woodland,31.0,,13.0,,1,0,1,0,2.0,UG/M3,36.0,PPB,,,,,,,,,"{'x': -121.7278, 'y': 38.6619, 'spatialReference': {'wkid': 4326}}"
763,250010002,TRURO,Active,R1,41.9756,-70.0239,0.0,-5.0,US,MA,03/26/19,04:00,Massachusetts Dept. of Environmental Protection,Truro,43.0,,,,1,0,0,0,,,46.0,PPB,,,,,,,,,"{'x': -70.0239, 'y': 41.9756, 'spatialReference': {'wkid': 4326}}"
764,180970072,Indpls- Illinois St,Active,R5,39.768056,-86.16,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,,,0,0,0,0,,,,,,,0.32,PPM,,,,,"{'x': -86.16, 'y': 39.768056, 'spatialReference': {'wkid': 4326}}"
765,180970073,Indpls-E.16th St,Active,R5,39.7892,-86.0608,253.2,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,Indianapolis,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -86.0608, 'y': 39.7892, 'spatialReference': {'wkid': 4326}}"
766,220710012,City Park,Active,R6,29.9933,-90.1014,1.5,-6.0,US,LA,03/26/19,04:00,Louisiana Department of Environmental Quality,New Orleans,,,26.0,,0,0,1,0,8.7,UG/M3,,,,,,,,,,,"{'x': -90.1014, 'y': 29.9933, 'spatialReference': {'wkid': 4326}}"
767,481670005,Texas City Ball Park C1022,Active,R6,29.385234000000004,-94.93151999999999,3.1,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -94.93151999999999, 'y': 29.385234000000004, 'spatialReference': {'wkid': 4326}}"
768,MMCA81010,MMCA81010,Active,R9,39.649046999999996,-121.649573,0.0,-8.0,US,MM,03/26/19,04:00,California Air Resources Board,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -121.649573, 'y': 39.649046999999996, 'spatialReference': {'wkid': 4326}}"
769,551270005,LAKE GENEVA,Active,R5,42.58,-88.4992,0.0,-6.0,US,WI,03/26/19,04:00,Wisconsin Dept. of Natural Resources,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -88.4992, 'y': 42.58, 'spatialReference': {'wkid': 4326}}"
770,191370002,Viking Lake State Park,Active,R7,40.970001,-95.04499799999999,0.0,-6.0,US,IA,03/26/19,04:00,Iowa DNR,,26.0,,36.0,,1,0,1,0,10.0,UG/M3,28.0,PPB,,,,,,,,,"{'x': -95.04499799999999, 'y': 40.970001, 'spatialReference': {'wkid': 4326}}"
771,482030002,Karnack C85,Active,R6,32.6706,-94.1681,0.0,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Tyler-Longview-Marshall,26.0,,22.0,,1,0,1,1,5.0,UG/M3,27.0,PPB,,,,,,,,,"{'x': -94.1681, 'y': 32.6706, 'spatialReference': {'wkid': 4326}}"
772,800150581,NezahualcÂ¢yotl,Active,MX,19.3919,-99.0281,2236.3,-6.0,MX,MX,03/26/19,04:00,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,Mexico City,,,,,1,0,1,1,,,,,,,,,,,,,"{'x': -99.0281, 'y': 19.3919, 'spatialReference': {'wkid': 4326}}"
773,360050112,Bronx - IS74,Active,R2,40.814701,-73.886703,0.0,-5.0,US,NY,03/26/19,04:00,New York Dept. of Environmental Conservation,New York City Region,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -73.886703, 'y': 40.814701, 'spatialReference': {'wkid': 4326}}"
774,000101301,Langley,Active,CA,49.09556,-122.56693999999999,82.0,-8.0,CA,CC,03/26/19,04:00,Greater Vancouver Regional District,,23.0,,24.0,5.0,1,0,1,0,9.0,UG/M3,26.0,PPB,,,,,,,,,"{'x': -122.56693999999999, 'y': 49.09556, 'spatialReference': {'wkid': 4326}}"
775,360050110,Bronx - IS52,Active,R2,40.816101,-73.902199,0.0,-5.0,US,NY,03/26/19,04:00,New York Dept. of Environmental Conservation,New York City Region,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -73.902199, 'y': 40.816101, 'spatialReference': {'wkid': 4326}}"
776,060714001,Hesperia - Olive Street,Active,R9,34.416506,-117.285602,966.9,-8.0,US,CA,03/26/19,04:00,Mojave Desert AQMD,Mojave Desert|Hesperia,74.0,36.0,,,1,1,0,0,,,62.0,PPB,,,,,,,25.0,UG/M3,"{'x': -117.285602, 'y': 34.416506, 'spatialReference': {'wkid': 4326}}"
777,550710007,MANITOWOC,Active,R5,44.1386,-87.6161,0.0,-6.0,US,WI,03/26/19,04:00,Wisconsin Dept. of Natural Resources,,31.0,,,,1,0,0,0,,,31.0,PPB,,,,,,,,,"{'x': -87.6161, 'y': 44.1386, 'spatialReference': {'wkid': 4326}}"
